Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18
Gene924	2.75278510317595	5.48098620611434	5.65194305037063	5.2840593874334	5.02473945965949	4.45909524108722	5.29224611122227	5.298585320748	5.35575754902178	5.03578328005301	2.63629673230793	3.6785666860609	4.48587013304533	4.64579829697016	4.99779240216976	4.91687718552841	4.03133640628531	5.85234424267209
Gene925	5.18865035676232	2.8329189072475	2.47441191129532	3.98370192553667	4.40067384449347	2.95592916562249	4.86945826642854	4.04531527694366	4.16494859528548	2.03087527039976	1.551463703233	3.76602966940997	1.53336589483116	3.2085718698818	3.52051245782924	2.68703810099089	2.68759530330902	3.67356902057427
Gene926	6.85754767147714	6.39021050309221	5.72051757994784	6.15270881028357	4.34846437687804	6.3011973067189	7.08940473580119	6.63900047532065	6.34706396388137	6.8108405926795	5.60761093285286	6.40417206346736	6.54725964163514	4.65181225219795	3.98353785946985	5.70409827821184	7.09604112661462	6.32086937166514
Gene927	1.51398940928394	2.75490002850912	1.91154038510807	2.09748518013416	3.033671606548	1.31916309782187	0.297518447096348	2.34115896272926	0.845452801735101	1.04367025221268	1.14041258992811	1.82716083069867	0.247471007453925	2.19864269104793	2.10670409730652	0.692338562932542	0.249473930024253	0.261823465015828
Gene928	5.36597961283696	5.15087062834591	5.9611376331717	4.94848267517686	4.49526283112725	3.32359335943527	4.48369947073599	4.85804587250015	1.38346035087058	2.21814612433182	3.53825417690951	3.59159784153904	2.70842271625578	2.87850289830246	3.76700709679551	3.0924743880413	4.09595101092166	4.55993168335543
Gene929	6.54708721642894	6.60267443336588	8.91771608598546	9.58440546101735	8.83588809922101	8.68583485882429	8.62162454997457	8.50103296315577	9.13152180751277	7.68541316967102	6.09662322012241	7.60999619862412	8.59055858850876	8.29629394692577	8.45223475796772	8.87479781353722	8.78561335151529	7.90091559305917
Gene930	3.46327963301919	1.35783194370988	0.762738117658218	2.70503014266546	2.22290750080172	0.0675600489745842	1.16511739973832	3.22330986476982	2.74562618764144	0.059509359816073	0.11566926291325	0.96177212579858	0.105615324787548	0.0580664608332944	0.692085984880826	1.23891492621813	1.06330049113967	2.2433215858726
Gene931	-0.640532076696296	-1.92393201055651	-1.89457463958312	-1.92362127735791	-1.40557087091864	-1.93253869966001	-1.893960803451	-1.92265850587852	-1.89603291923202	-1.93415233977419	-1.92300461589534	-1.93549085854767	-1.92498205789615	-1.9344421171044	-1.92283513259351	-1.9355723398751	-1.92452765037164	-0.977721042193353
Gene932	0.66641560143968	1.04764263712799	-0.256368689031394	0.579554178956182	1.49119427031944	0.511201191903672	-0.255876860677707	0.849445294731105	-0.257536059896909	0.950578982928647	1.38319667215304	-0.314637049654152	0.224447919622597	-0.311920992084253	1.7411225156986	-0.314847527986763	-0.285605253507601	0.59425226109537
Gene933	1.83271105209427	1.98266167972047	3.45755652641379	3.74465309330419	3.03258059535748	2.27420070300963	3.02251778672446	3.18690680675464	1.8157076197533	2.65778259936638	2.6737770841591	2.52308405947956	1.97166107013176	3.49195639451576	2.67584805554635	4.63557916961431	2.77627516972733	2.39801391166532
Gene934	2.81182034557066	3.97968056154282	5.55728015351833	5.76602841272037	4.19234845074569	4.73922156027359	4.34336668854561	4.11218746256292	4.75502564573024	3.71304330607699	1.93756559103517	3.98560003744148	4.82205668589035	4.42681734406226	4.6652614602349	4.25822179923083	4.13917490906456	4.53636099238743
Gene935	6.76126794942706	5.99091693300712	4.48692527739276	6.40555562795731	5.50651644103829	9.24347569527887	6.81858363280268	6.36748611551106	6.18501127354488	8.64212665589454	8.52148402785497	7.24751163112024	5.93868365356587	7.98589505523299	8.76959443583125	8.29260943878183	7.82813969779194	6.36771551553314
Gene936	3.67865002386009	3.66031181107256	4.17955782678566	3.45559369948664	1.24466895368559	3.66288257182678	4.50570541034018	3.30445079680668	3.97089264178367	2.96710303943302	3.90363444314535	2.95028678028006	4.11139479456092	2.96345933829153	1.62839724903629	3.6767299712063	4.02927611582769	3.01561290192308
Gene937	4.0472956492453	4.36077514661808	3.81381697147781	3.20921035567997	3.82722324948363	6.14301454122423	2.26818384641057	3.09991629095182	4.20438200945293	3.07202780740574	5.56526686876616	5.4793642276236	4.64964158015611	4.44128369081582	6.05272821215992	5.56278250353483	2.61040466457352	2.64382850820174
Gene938	-0.720641011359154	-0.241380740532994	-0.723090185237552	0.723853770956241	0.652436071449295	-0.756231177213247	0.168639030118479	-0.738981854225369	-0.723861384153894	0.0223078791630454	-0.739601529130328	-0.76120805546745	0.0868082833521522	0.620070067670712	-0.2355063062695	-0.761344263614434	-0.74231507222694	0.365848159724604
Gene939	-0.179605452221225	0.716260105660705	-0.184479614515913	1.70643361353672	0.417436152929882	1.72507729596957	-0.183832033055547	-0.216450932285818	2.25264165239112	-0.257574701685234	0.348116060715487	1.10185414483564	-0.224880466541329	-0.258592698453807	1.57613211368908	1.56947263545121	2.29008272164185	-0.213102368253246
Gene940	5.09872478111985	4.39343318706382	2.36460186002183	4.3545864899057	4.41452828881507	4.66107973287938	5.21044560977821	5.27741272466403	4.57336889172176	4.83173994685794	3.87803767567284	4.270215373352	2.48941592229985	4.60285525974468	4.83335396348704	3.49083970697509	4.29671118375235	4.42492610698525
Gene941	1.89131559462032	1.35254015306855	0.197774033619642	1.07553487479998	0.783953225670873	0.110759654523124	2.04250392622982	1.36533558793606	1.67992842953336	0.981371729684795	1.58654618376662	0.969583163380448	2.38980288182197	2.67099841988181	1.08266780989362	0.0969153743172544	0.147840890282849	3.64262040263879
Gene942	-1.01648407705337	-1.03954438344587	0.762573539594794	0.508638369816081	-0.0655155667241325	-1.05393415276828	-1.02145349435013	-1.03736414004964	-1.02290717557896	-0.556617141041667	-1.0379579757115	-1.05873049454337	0.319282974720723	0.0292820975770053	-0.496107573650174	-1.05886185949258	-1.04055962653124	-1.03578339079896
Gene943	4.06168680198958	4.21936600999385	4.88221854556396	5.13976686147484	3.99383905448324	3.43942913205116	3.18021810419868	2.40503843835413	2.24354491497127	4.16229142124576	4.77728591587521	2.63074859917732	4.8588519769219	4.27860789342243	4.36597547043015	4.87290909831803	3.83348959873081	4.46173098798704
Gene944	1.0390570328793	3.69621973783411	3.36127426646496	4.07380183927125	3.19314332611377	2.73281389823756	3.08065153978756	2.04942653915399	3.58280301986404	2.1344722884546	2.25862549019303	2.90248466461177	2.23638932274633	2.45676142238646	3.86591494859725	2.11885988807743	3.93455455639039	4.31922036864249
Gene945	3.27329703284702	2.55488327417556	1.47761206078235	3.43995876023649	3.5145408575561	2.58666931902079	4.20518985076013	3.69970475166329	2.51176584131881	3.53987707138968	3.22182962158954	2.67119997606773	0.896273913729249	1.29800548690192	4.88612257682828	2.97055822013155	2.39075265640314	2.72047241283413
Gene946	3.52430987778362	2.83417404395938	3.04970075210063	1.8191162016598	0.457663464858266	0.867372804600785	0.453197031982266	3.00893301887833	1.01597879645267	1.21157746042436	1.31745452792279	3.60227142691412	0.928493489219296	2.77647964821491	0.402003387495486	3.30545959170975	1.30282935172902	1.61284588710089
Gene947	2.7272894390299	3.43293095667895	2.7107386059821	2.6901775799865	2.72282376872452	0.499419559421152	0.596721977913127	1.05816928959021	1.76268245572905	2.5587168530174	1.05547806914899	2.21778815754318	2.46318876436442	2.55513539715137	2.79238295678932	2.6313322123287	0.54039667805866	1.0653247341032
Gene948	0.863164148696954	1.02484822221704	1.49566661129959	1.39789714151871	0.00278328785334769	0.951304487744029	1.64703670056353	-0.0240429266441513	0.849617783145242	1.55919053985845	0.454447417164208	0.382578299233049	1.01575947324251	0.388467977989333	0.455449499743563	-0.0580538137109472	0.445474689476976	1.04392839268441
Gene949	2.64790010442628	2.92807275427621	4.22868196437676	4.28732335755091	4.19809899428254	3.11985635952493	4.69498413282118	4.75207291987521	3.44891931249191	3.59285236709832	1.52674255858305	3.38809614027888	2.65496817866165	3.40228288017455	3.24814117802881	0.966956490946564	2.11135576936932	2.6948502216389
Gene950	2.89754052079914	4.03303539406593	1.71375514752244	3.98788593153638	4.45329521224962	4.31379405408649	5.0455253506704	4.61910756678012	3.83179761409396	3.55734648168613	3.23964410525645	1.83457423726807	1.15494989473411	2.99035238516392	2.77037274710708	3.76804145638935	4.59135487101978	4.11209355337222
Gene951	0.61561081585086	1.29803749708882	-0.262770772550748	0.532556897650614	-0.260424018890891	0.708462365414642	-0.262344057524712	0.539725615853695	0.25486541014712	0.455858429024843	-0.284470295242265	1.03983061824036	0.771895239894609	-0.310617934640818	-0.284071293161029	0.135480059478335	1.41946869727781	0.79962928407254
Gene952	0.463496590531846	-0.239843556984374	-0.183787398524977	-0.757634805852651	1.01322325755912	0.0434701625450517	-0.738282570642983	-0.755774817770683	-0.739463071952319	-0.777413275274753	-0.756444466516527	0.634755469605823	-0.245623022730253	-0.777942771021457	0.114006971284069	-0.780000397505134	-0.759377933095304	0.76965741589638
Gene953	4.03030410039195	3.90986730546308	2.55372008091581	3.39515285872019	2.40169442499178	4.25932737189539	1.69207605838481	1.87735574107533	0.784363905808667	2.67884647233116	2.28191754558267	1.7398444347334	0.715323308953098	2.30382151511303	3.26725771067198	4.06717056122245	0.718256294967142	3.03666497068867
Gene954	2.54478744532826	3.20699937778146	3.4501590841045	3.82547011267793	4.68382186113213	5.93929237212134	3.4525040478396	4.13941553506132	3.64050429452768	4.07597397934097	2.42596753462178	4.05690712741377	4.96980488711031	4.44057820263003	6.42558478561339	5.4312663787957	5.34830963270076	2.97805543818585
Gene955	2.31170043682583	2.75741642774035	0.450362943765394	0.394737560351854	2.14052202356146	2.33626880854107	3.52217775975005	1.60820342724771	3.71217710971969	3.80932081702173	0.398263392165538	0.843416319985913	0.929115495938923	1.21113499527531	0.399233256868867	2.17475832274512	1.81525500423752	2.95675444081049
Gene956	-0.450815277692824	1.09813203784698	1.73491522163803	-0.481419534312859	-0.451817135957411	-0.505452982399933	0.129245283619508	-0.478775124566875	1.3575972191456	0.60949192596892	-0.479726877185852	0.338912982718144	1.08722495536333	-0.510474321604388	-0.479260977396769	0.338289315072577	-0.483900256822621	1.27673700080993
Gene957	1.55411002399767	0.791492702721634	2.12600748994086	3.46832668410277	2.8912318747798	0.72655048332472	0.303288698901275	2.50373952787418	3.08582939552048	0.714550089382708	0.258815651817951	2.24285212804176	1.42792998744605	1.54985785784431	1.17011352023534	1.05492575344595	0.251572109761862	1.18019626396101
Gene958	3.65395175485593	3.58143379220595	3.25014136209584	3.79261975279129	4.27110566819565	4.04209148714801	4.3962365839537	3.59848184470829	1.43296077944254	4.18766463922821	3.92109381734529	4.4144228713734	3.77403420347263	3.58192876138894	4.38762018416013	3.49918171581624	4.47274776121259	4.19398424886586
Gene959	1.46052072429635	1.36396410706534	2.63703044450802	2.77936316379928	2.6487090471505	3.66725208144816	3.4561558458416	3.40621815145033	2.06937718248071	3.03094039742397	2.52762967934495	3.67294353349038	4.24202438535067	4.10538693306822	2.66678980011911	1.84563194369601	1.35893271792085	2.8029820770208
Gene960	3.89578481460546	3.04150859519462	1.61309787742178	2.81171942124839	3.69909357768228	4.9303036528462	3.06120200975872	2.82382775816482	1.95750483909854	3.85176351176273	2.34511483234625	2.99219722879869	1.51310710047307	3.2610894376633	4.89255165090555	4.04179958842249	3.9407226741447	3.35155255481603
Gene961	1.14252928690131	0.142396242036587	1.13072393949473	0.143738869843273	0.190199871788275	0.967431564719455	1.64297670948027	1.05332064660739	1.63668285872377	2.39711310129844	1.88693660468873	3.24217234694119	0.137868056678674	2.21907812748935	1.05176422068445	0.0929716416909254	1.52935661737889	2.16342567769496
Gene962	1.66997658443171	1.07639517029	1.99704798922347	0.21833138543345	0.804335290799638	2.24184963891787	0.258256574415578	0.222190691332931	1.65196381438611	1.62332631603221	2.15012332393187	2.11041141031678	1.33072889138814	1.24239816118559	2.15212088176407	0.171515083237028	0.214710059196958	2.54745090523262
Gene963	4.66865439687164	4.60658567350619	4.56047512817916	2.91885748689356	4.33888281770865	0.778659255848892	3.64062925143454	2.81778011088491	2.07363957336745	2.88360451372418	2.19907401933874	1.2359361708249	1.6833647075849	2.2485784209453	3.03275695600588	1.83947048639963	2.52725493859762	3.04733861374979
Gene964	0.680471749852944	2.9964735076262	2.23249265419303	3.0744104758586	2.54173443625566	2.17512064545439	2.53222293306472	2.1337583238088	2.38613255807375	0.566858291833655	1.12335857934598	3.17059787989472	1.92862745300524	1.82831498765056	2.13176862781079	3.05103615013175	0.616894784543904	3.35525354028699
Gene965	1.76080152131954	0.348672330554527	0.388854279716357	1.82360994005117	1.75713095808265	1.3562398923645	1.26441906809461	2.23714980657713	0.905117245249396	1.34144884138055	1.83018824327996	1.08220390415705	0.344525308832598	1.98557569532258	2.82664851641761	1.32848863384593	2.09714191666543	2.35520764695789
Gene966	0.937366982296332	1.2239532564666	0.926443914784042	0.288711589508527	0.347877362498578	2.73608786711792	0.927895449048182	2.38146631509289	1.84723422660554	2.35056554942538	0.851802217073377	1.61185473053981	3.80047781004843	2.63021502088727	0.29306053336206	2.3327350224166	3.93995377750011	0.862173805879166
Gene967	7.75401100832797	6.84733611236023	7.58881697790214	6.96247062057484	7.54768562557822	7.40394856682977	5.157640731202	6.26427611030337	7.24263219727889	7.60497822980198	8.0855913569365	7.62066725068823	7.53611863330259	7.66465940627389	7.5547206935435	7.82805481901084	5.40791301617035	6.88952636813134
Gene968	5.37415130718918	3.9010262398974	4.65368683747169	3.85141440092955	3.34359123814795	3.17791901833962	3.23078012570774	4.11332181183814	2.0262783483638	1.82533295172134	2.19593623112773	3.44467023537692	2.56262638330904	4.03076457634227	3.30610433359583	3.73811103316962	3.19106219824545	3.22775903078544
Gene969	5.24914308695982	7.14653542285239	6.68888678190544	7.32447230648949	6.9248812387339	7.36854082348682	6.86382149908644	7.18668036402886	7.77894523845613	7.12609546699533	5.39081198812308	7.44411231078439	8.63684698764266	6.97893283526008	7.65508114729452	7.4006400501845	7.87268290405934	7.4676631857946
Gene970	3.57018818323407	4.28771950025637	2.7393182237808	2.98937310101592	3.88338521394709	2.87623090065964	4.20856900725887	2.89159448241191	3.21031300693911	1.96608059157001	2.29591621715593	2.83915694489469	1.47237553086496	2.62560346303638	3.27774765939639	2.73065727771529	2.45686028016594	4.56553839258249
Gene971	4.07386539130134	4.16110036300713	4.65124791645358	3.86334401399489	2.39811638167677	3.06416779797245	4.61990997838189	4.22289117516392	4.38452556170069	2.16755119633199	3.98166252884512	4.23458468590744	4.10095688027069	3.82216938194826	1.71508435662612	3.37372264847332	2.93801474753991	3.63272930492596
Gene972	-0.944965802456649	-0.383663591190332	0.0721515439278845	-0.381813257069744	-0.945799590303354	-0.990709056256381	-0.947644693625841	-0.968305735217493	0.0688612944542225	-0.443450732736663	-0.96910277373341	1.39549884824503	-0.973639728822044	-0.994940068713129	-0.968712588528369	0.168941637559668	-0.972599694637327	0.955311140479214
Gene973	1.98366495136949	1.86725157585254	2.36933700983434	3.40047498067948	2.67588873643722	2.30934879538719	3.47145582672419	2.2700418222594	0.846449515970904	1.19001789998894	1.87672152088818	2.90004528297148	2.85908734648002	2.99062879524597	3.76994122499795	1.95380438515068	2.7656493805059	2.99174163751146
Gene974	1.6357276297977	3.38977867139676	4.54747071145601	3.46828394100318	4.77012727952784	3.48265625967623	3.52664250851533	3.9968279870177	2.78280978876762	2.54373492758117	1.54436359683324	2.37798949584343	3.1193364644387	3.51839816577305	3.23951054937938	3.30828566868403	3.12523268316624	3.06100876275607
Gene975	2.7301078970853	4.04702688523602	1.90713561014019	3.399326236533	4.36225786720989	5.11103822835509	3.62696542609855	2.94155208901919	3.18583491468107	4.05626639953971	5.17195694877593	4.33382996999539	3.38101378993256	6.25858879665114	3.19803950164933	6.23298747140556	4.87948041086773	4.86530495823396
Gene976	7.17228251843787	6.97465576586625	6.8531845088426	6.91657903178605	4.07850925416325	7.49140018212568	7.75548988176212	6.8986603353527	7.63544944640376	7.10716317217601	6.37084790258509	7.64888824791059	7.72480276296119	6.97020073508332	4.3932961655257	7.04275344862883	7.81813975861005	6.89607625207503
Gene977	3.81558154220782	4.70372070781998	3.55317333566954	4.56480887197608	4.37146229163399	1.46877376407005	1.66454582837931	3.77507151944464	3.73419883964045	1.45222271516502	2.08182998370762	1.08105548411527	0.647124982613014	2.67882268107566	1.56933310741456	1.43769648761757	0.650296407958421	2.45530908304097
Gene978	6.63199606498997	5.52355622484764	6.93479650656089	6.72370663414086	6.02586764837685	7.16423033322866	6.30905053245006	5.65930112595829	4.60459521485591	6.33726777848211	7.14081732016637	7.56541853562801	7.07086687578794	7.25031693155346	6.24240099170916	7.17620233274589	7.70031625263159	5.42480808434719
Gene979	0.371549649027067	0.312842809518201	3.80391052242936	2.96526677428085	2.78957846745622	1.41397961471804	1.31783754257611	1.51435928315526	1.60013107037491	1.6149486645365	0.860605384217906	0.254206687543825	1.2126401502536	1.61185988689293	2.46451703957383	1.38361228859438	1.21686181120024	3.05736098377044
Gene980	4.1001961234426	4.49125173056757	2.04271598672808	3.88099251129559	4.7289786333973	4.92402534431752	3.61504378784463	4.58708321329754	4.67040708421154	3.97565921318139	4.87834464289059	5.72666389760977	1.93704090350249	4.76559065371355	5.60258119497079	5.73749710477467	4.59653957584081	4.20370320494146
Gene981	7.59253214756938	7.93321760230396	7.27654302998271	7.13070479803316	5.61523230183957	8.64260987125821	7.58717459747731	7.35778111239556	8.13657198243894	8.77606483117519	8.30929812898382	8.91509868282948	9.08791462674271	7.61637190353739	6.38335145803346	7.84382476656384	8.42052886846548	7.46533436374306
Gene982	6.9752101818887	6.95112607214378	6.79324389979085	6.68558985200194	7.46611945411582	7.17861791272447	4.17578030066133	6.97853638083141	6.74544986217078	7.18767008185959	7.68466844651912	8.03681951298559	7.0465806557762	7.78624709839567	7.81009341010209	7.17683856533589	5.01010754607934	6.03106061354176
Gene983	1.21000026427693	-0.432969536711941	-0.40714860589444	1.49888756635067	0.157845034048562	-0.454447479373287	1.49017292084561	0.0991832311712933	1.01018775682397	0.616986738874456	0.0971148053047593	-0.461627337250803	-0.435633221356049	0.614507009144601	-0.430174267873633	0.0238883615078645	-0.434481983944227	0.459431558882331
Gene984	0.136690021523755	1.45287641303348	0.131489547700022	0.0937274660913883	0.135286230154543	1.82457621030837	2.1635024586275	1.64626026055791	0.129849571511898	1.52436360119827	0.0961083957372699	2.20031732630641	2.69602624978152	1.13976715110402	1.46406973999904	0.873522806307359	1.4468119661081	0.988778510684375
Gene985	-2.19252601379227	-2.20666388775657	-2.19417145535192	-2.20627504607026	-1.63764315257278	-2.21740562175595	-2.19395261789868	-2.2050697363117	-2.19469134362138	-2.21941446859057	-2.20550313041871	-2.2210798493316	-2.20797728936792	-2.21977507957026	-2.20529091902465	-2.22118120181421	-2.20740902645062	-2.20391896466111
Gene986	6.24902672097028	6.38815300772807	5.66552540668139	5.95416576863506	3.84085766515122	7.58378471410628	6.16829920330887	6.32161969443649	6.88288716069314	7.6229823947824	7.17712719287399	6.96383155239088	7.60571294505477	6.81931541217282	5.78063250412731	7.05309035822065	7.63402650277822	5.60053414008757
Gene987	5.34966714584556	3.88497816658143	4.08988278107972	4.42094282231487	5.14743870247448	4.41358405528798	1.62793504462509	4.4769183154238	5.22905625098724	4.2698638511876	6.01020000420674	4.44502445550079	3.93576576824502	5.49358351858483	5.23910818879818	4.11553633083416	2.87433001508179	3.9809129843704
Gene988	-0.639859837427879	-0.651040885871911	-0.214689631210479	-0.259221980996814	0.093175752112329	0.323166073305335	0.0882676598631116	-0.649828693602307	-0.64163523892743	-0.304985730815528	-0.650159466667793	-0.661445718903195	0.474812066701302	-0.660545014284499	-0.255683989509749	-0.0444682015949628	-0.651603262445664	0.245569016582562
Gene989	0.389800560587159	0.855863390151812	2.63144603492537	1.21452906412483	2.30369426527764	2.39955194090761	1.99377671066624	0.342386877622209	3.32996471721235	1.12183169782481	0.340766787491262	2.15798158905941	1.86876170607004	2.27803767269963	1.49241921044914	1.36820480322482	2.39846824357037	0.346694814915757
Gene990	4.35089227300112	2.98033274113409	2.31230955057703	2.65985709440018	4.80397851308278	4.37177418859177	4.38421578114056	5.06404805956361	3.74801405414381	5.41322472518705	4.62105590754562	5.48318915906814	2.44087963122092	5.51368381852675	4.09936329790547	4.36573676481755	5.49615801112001	3.9992429467948
Gene991	1.49665025729105	1.60670116495896	1.19105215990998	0.725347803868496	0.807862961957066	3.68949603030971	0.217969721513737	0.1742404470359	1.90429570169053	0.118768006923403	1.39015154287214	2.99166836516336	1.37005900995757	0.117389448964274	0.731395748022513	2.55016997499679	2.21605327919772	1.81994377285358
Gene992	4.19492458893143	4.5222748802372	3.70398208711679	4.37182611165753	5.60692393248162	4.24348433761567	1.4830487673074	4.29982675071644	3.9906474878206	4.47698969339325	4.46084670130548	5.35835375056195	4.43206886320255	4.3696157768843	4.29728129553224	3.56345260177026	1.39989860115654	4.06569311753441
Gene993	6.30276445841134	6.0006811527069	6.847465220712	6.27554233928409	7.09711639754335	7.60014475825426	7.34244439302922	5.15625425124266	4.11605589725062	7.31671390884146	7.98472004103636	7.74196622221977	8.04919492878269	7.85082083634535	7.44001286076884	8.42035996008741	7.94666029581814	7.07909312614337
Gene994	3.8239666948248	5.41770313132946	5.50430230680035	5.93602899794497	5.68310990981575	4.65039453911808	5.31653814645453	5.32856331795466	5.84002000176442	4.51641711375324	3.24877356861253	4.23837609071088	5.19956031733354	4.62314792438261	4.9564038835825	4.94163729146868	5.1562405602858	6.12888237749863
Gene995	2.28333983685727	1.75957161919218	0.981740749973334	1.41009455909227	2.1627574681236	1.31553779231027	3.41945344450485	-0.0630676454503249	1.70509697627608	0.432207776837514	0.513663553959919	-0.11867597288691	-0.0732658371047132	1.07414796594447	-0.0638448469349517	-0.119023423479941	-0.0712758556187099	1.2000030191759
Gene996	2.77134778095738	3.0022247633006	3.8908621109916	3.69857915524681	2.20513804515976	4.34396510982355	2.59869360370267	4.48871447790392	3.93952820117592	3.6091088905383	2.90357550865201	1.71095584232082	2.75663773102917	2.50653728638043	1.02715513950402	2.62647369994349	4.26674390990797	3.46568946134086
Gene997	2.36954297323938	1.59628628673694	3.38454873589432	3.4405205375211	2.52222601320751	1.97315004714093	0.840710231463419	2.772671628519	2.50600528418854	2.63151694434904	3.50446276935157	2.71199794965051	2.22971478093368	3.17749971090303	1.60643010985852	2.61429180585096	1.25576161946738	2.67518789719363
Gene998	4.1521828221804	3.55584207933318	4.38797128639947	3.37066423305603	2.26809777174754	2.22569970283808	3.69760652057365	2.76238484244168	0.876451254383415	1.81725533356596	2.63404084599983	1.80321863737476	1.91447407160607	1.8142132911035	2.33903715040842	1.80236538728492	2.85033015139938	3.97950164306754
Gene999	3.83257838329016	4.8646003210947	5.67344593933166	5.35403187599368	4.98687081699698	6.03182332462671	5.11406194559768	5.52186804441063	6.017491449446	5.15117036575371	4.23486203188465	5.46531702139661	6.18287783948963	6.21726166305017	6.25009375390653	5.40829321139692	5.08010007536199	5.6343914921523
Gene1000	3.63134392914273	3.22488643416454	2.07960773846819	3.48350906604551	4.17227949436879	3.1141288194214	4.06006474563846	4.08231624295343	2.54634667273059	4.20193904957633	3.70038534063002	3.90225314337602	1.2068704317577	3.34002396520126	3.9328762785534	3.90111995133909	3.61425119624843	4.30563066530132
Gene1001	3.08208111249338	1.2327611080699	2.30233820307493	0.582223785866846	0.0724914794092426	0.518230219696172	1.56470612762264	1.81725372034784	2.05620620851414	-0.0183233241373417	0.0289814323880779	0.852173566492938	0.0204860475570685	0.504779236793173	0.0297116318757604	1.1196959300105	1.45021923999742	2.56854788277903
Gene1002	4.59323301897757	3.37245281089854	4.31282512001549	4.12493708483471	3.99051864649601	3.89487582670453	1.45767363027926	2.77361608536768	4.20524108314866	3.97621958339511	4.88804363814098	5.32370166458524	4.59189041189453	4.35057473075044	4.80804031016683	4.13948374629025	1.80610603667077	4.98424201175696
Gene1003	0.776652029749774	0.137218832049047	2.93926796169176	2.87639385456362	2.04651951625755	0.0971732938336758	3.18991111486662	0.143217106751151	0.182574119986793	1.64376142618471	1.57997613130211	1.78513673560181	0.682558373276857	1.24075867680203	1.76976525646984	0.0832647706634833	1.91114359107079	0.707055617057507
Gene1004	0.142480390111167	-0.464683874060301	1.82290881166929	-0.463862677921364	0.797913300995331	-0.487020595038662	0.135342264811268	1.3931252070853	1.00695427537516	-0.491119932272618	0.43784002320618	0.802131999091954	0.689104976740674	-0.491853107895853	-0.461780516602325	0.340966280531509	-0.466255153178035	-0.458868859661542
Gene1005	1.83092585148044	0.650935209026195	-0.873261032065807	-0.901936908290478	1.23319556937107	-0.92800869828911	-0.202645197605818	-0.261060889026594	0.212823047665223	-0.932674926555676	-0.900116814555592	-0.343386781438161	-0.905945637038574	-0.933511150916096	-0.899616203614027	0.537635821021625	-0.904608173678705	-0.896377312141887
Gene1006	1.70851483734509	1.77194702241914	2.18699191057836	2.19518288334304	0.24660685509788	1.01715493272446	0.243076586894048	3.159155027034	2.92668799843997	0.154113817383849	1.59771920408783	0.645999729491246	1.08349057806555	1.65687202582548	0.202834849513042	0.148141957000575	1.58161547452934	2.09424158027919
Gene1007	-1.90595205331021	-1.42225083535915	-1.90818723210749	-1.92462883052585	-1.90655477147423	-1.93974867882938	-1.90788996185037	-1.42008532939613	-1.90889345180278	-1.94247750977777	-1.92358025515256	-1.94473977409213	-1.92694116918319	-1.94296736613952	-1.92329198577845	-1.94487745198099	-1.92616923704339	-1.66997521365941
Gene1008	3.94632338551735	2.50820648584022	3.16512936304878	3.7911812896561	1.12160859747104	2.55928880888742	3.45238083413396	3.74787684456547	1.60216312305378	3.64431408520725	2.81297066910236	3.8260529071538	3.52666108545296	3.46338589125781	3.41043437045305	3.9134492752864	5.28384525024074	1.87517550135339
Gene1009	1.56825692278205	1.8073732565419	3.57209969382024	0.989916767557877	3.33925576830214	4.34923264276815	2.18361876221941	2.90266605588393	4.52341283942459	3.71452162033991	1.81680856562809	4.24502894098186	3.84354939497488	3.36247861984771	4.01730280429914	3.12447554707665	4.16012452693581	2.09565152094325
Gene1010	2.85408937116572	3.22267474446541	1.03423451008825	2.58241846313591	3.44849179424085	2.72894252460297	3.93638042876822	1.78797810759654	3.4299801367154	1.67681749445786	3.23491307083931	3.14962893222541	2.02385640086344	3.43104606159141	3.95058466755515	2.79894641002582	4.33414567279771	3.16614573506365
Gene1011	-0.048059883931273	2.34656188055196	2.0015656974436	0.807452560559834	-0.049339032555582	-0.118031043819652	2.11522335946259	1.77730795148636	0.510130350233391	0.980606997575054	0.451941595774818	0.370481376352936	0.43881046321539	0.718941301386133	-0.0844306065606004	1.34978081303213	-0.0903736298619118	1.31345755068095
Gene1012	-0.0295376688153431	-1.37044749473335	-1.34705650260469	-1.36971549808139	-1.34482139538458	-1.39075205135753	-1.34664927700977	-1.36744797169487	0.739521551211555	-1.39400148737384	-1.3682630485112	-1.39657180365319	-1.37292165942245	-0.819401932107649	-0.376002689730994	-1.39672799410157	-1.3718508598283	0.516485594670036
Gene1013	3.26832866036867	1.04698281674008	4.03738737223118	2.73308732592563	1.13688129625852	4.64812831451984	2.50473542364539	1.05741336262015	1.12554532029061	4.38452702815966	3.23176731319245	3.60607272370383	5.74083406148673	5.37911142061358	6.26355049454386	4.75463917150518	3.69807004433201	4.39169528474328
Gene1014	0.418258089950429	-0.215248882757186	0.409170528480768	2.02932488218293	-0.176124781308154	1.12353418534724	1.50526740028386	1.94008458200389	2.14404002962332	-0.250747883557036	-0.21197006782116	-0.255309722129491	1.19981213818601	-0.251737215633988	-0.211369832118544	-0.255586759274405	1.20444706113079	1.71636925578705
